0,0,5270400,6,0,0,-1.8312,-78.1834
0,0,5270400,6,0,0,-1.8312,-78.1834
0,0,5443200,7,0,0,-1.8312,-78.1834
0,0,5529600,10,0,0,-1.8312,-78.1834
0,0,5616000,13,0,0,-1.8312,-78.1834
0,0,5616000,13,0,0,-1.8312,-78.1834
0,0,5616000,13,0,0,-1.8312,-78.1834
0,0,5875200,14,0,0,-1.8312,-78.1834
0,0,5961600,15,0,0,-1.8312,-78.1834
0,0,5961600,15,0,0,-1.8312,-78.1834
0,0,6134400,17,0,0,-1.8312,-78.1834
0,0,6134400,17,0,0,-1.8312,-78.1834
0,0,6134400,17,0,0,-1.8312,-78.1834
0,0,6393600,28,2,0,-1.8312,-78.1834
0,0,6393600,28,2,0,-1.8312,-78.1834
0,0,6566400,37,2,0,-1.8312,-78.1834
0,0,6652800,58,2,0,-1.8312,-78.1834
0,0,6739200,111,2,0,-1.8312,-78.1834
0,0,6825600,199,3,0,-1.8312,-78.1834
0,0,6912000,367,5,0,-1.8312,-78.1834
0,0,6998400,506,7,3,-1.8312,-78.1834
0,0,7084800,789,14,3,-1.8312,-78.1834
